Time (s)	Voltage (V)	Current (uA)
26.91	-0.654458	20.69666
26.92	-0.653958	33.39144
26.93	-0.653458	22.89372
26.94	-0.652958	20.62298
26.95	-0.652458	24.94995
26.96	-0.651958	18.47492
26.97	-0.651458	13.79015
26.98	-0.650958	17.23269
26.990000000000002	-0.650458	18.55637
27.0	-0.649958	20.1991
27.01	-0.649458	33.85636
27.02	-0.648958	21.36718
27.03	-0.648458	22.0233
27.04	-0.647958	21.89892
27.05	-0.647458	11.03078
27.060000000000002	-0.646958	22.16784
27.07	-0.646458	31.6831
27.080000000000002	-0.645958	29.57367
27.09	-0.645458	30.05918
27.1	-0.644958	32.95221
27.11	-0.644458	19.8004
27.12	-0.643958	13.84967
27.13	-0.643458	14.22251
27.14	-0.642958	20.56155
27.150000000000002	-0.642458	11.98178
27.16	-0.641958	19.19111
27.17	-0.641458	18.34306
27.18	-0.640958	32.12326
27.19	-0.640458	10.8884
27.2	-0.639958	19.14054
27.21	-0.639458	17.33722
27.22	-0.638958	23.79062
27.23	-0.638458	33.07205
27.240000000000002	-0.637958	14.4623
27.25	-0.637458	32.12074
27.26	-0.636957	15.02645
27.27	-0.636457	22.32015
27.28	-0.635957	27.56258
27.29	-0.635457	15.90728
27.3	-0.634957	28.34271
27.310000000000002	-0.634457	16.15152
27.32	-0.633957	19.1006
27.330000000000002	-0.633457	19.82656
27.34	-0.632957	12.15753
27.35	-0.632457	31.55007
27.36	-0.631957	22.17548
27.37	-0.631457	17.17061
27.38	-0.630957	24.16529
27.39	-0.630457	25.43382
27.400000000000002	-0.629957	31.71649
27.41	-0.629457	31.13824
27.42	-0.628957	13.00066
27.43	-0.628457	32.48934
27.44	-0.627957	17.85144
27.45	-0.627457	17.65904
27.46	-0.626957	14.38584
27.47	-0.626457	34.74387
27.48	-0.625957	27.82343
27.490000000000002	-0.625457	26.78073
27.5	-0.624957	4.075525
27.51	-0.624457	13.46691
27.52	-0.623957	26.63962
27.53	-0.623457	28.75995
27.54	-0.622957	23.15858
27.55	-0.622457	11.33792
27.560000000000002	-0.621957	24.25334
27.57	-0.621457	20.76669
27.580000000000002	-0.620957	30.42385
27.59	-0.620457	19.14891
27.6	-0.619957	27.78194
27.61	-0.619457	13.29904
27.62	-0.618957	13.86007
27.63	-0.618457	23.37097
27.64	-0.617957	13.76164
27.650000000000002	-0.617457	29.31717
27.66	-0.616957	23.86519
27.67	-0.616457	18.80647
27.68	-0.615957	25.53435
27.69	-0.615457	26.28062
27.7	-0.614957	17.16717
27.71	-0.614457	24.10504
27.72	-0.613957	27.26419
27.73	-0.613457	15.587
27.740000000000002	-0.612957	18.19412
27.75	-0.612457	10.79829
27.76	-0.611957	11.37385
27.77	-0.611457	26.00421
27.78	-0.610957	28.08017
27.79	-0.610457	28.70135
27.8	-0.609957	22.83855
27.810000000000002	-0.609457	28.98423
27.82	-0.608957	21.41309
27.830000000000002	-0.608457	26.37171
27.84	-0.607957	28.06971
27.85	-0.607457	21.64062
27.86	-0.606957	23.13939
27.87	-0.606457	19.02665
27.88	-0.605957	20.70655
27.89	-0.605457	28.41964
27.900000000000002	-0.604956	30.81767
27.91	-0.604457	21.97167
27.92	-0.603956	23.96685
27.93	-0.603456	29.05791
27.94	-0.602956	33.98136
27.95	-0.602456	25.18294
27.96	-0.601956	27.48961
27.97	-0.601456	15.04858
27.98	-0.600956	23.67525
27.990000000000002	-0.600456	14.51122
28.0	-0.599956	30.51083
28.01	-0.599456	14.01467
28.02	-0.598956	25.0611
28.03	-0.598456	20.77446
28.04	-0.597956	19.38539
28.05	-0.597456	24.09978
28.060000000000002	-0.596956	25.71118
28.07	-0.596456	19.39715
28.080000000000002	-0.595956	26.62922
28.09	-0.595456	27.32938
28.1	-0.594956	26.45342
28.11	-0.594456	8.953211
28.12	-0.593956	25.24145
28.13	-0.593456	24.87088
28.14	-0.592956	33.20734
28.150000000000002	-0.592456	30.73056
28.16	-0.591956	26.59325
28.17	-0.591456	30.67422
28.18	-0.590956	20.36441
28.19	-0.590456	16.22012
28.2	-0.589956	16.02563
28.21	-0.589456	23.54579
28.22	-0.588956	23.23052
28.23	-0.588456	20.86228
28.240000000000002	-0.587956	23.65902
28.25	-0.587456	19.28812
28.26	-0.586956	29.86432
28.27	-0.586456	33.49587
28.28	-0.585956	26.23377
28.29	-0.585456	19.42966
28.3	-0.584956	31.53912
28.310000000000002	-0.584456	18.41764
28.32	-0.583956	19.8286
28.330000000000002	-0.583456	19.49046
28.34	-0.582956	19.45402
28.35	-0.582456	24.82347
28.36	-0.581956	13.46929
28.37	-0.581456	22.52208
28.38	-0.580956	5.413175
28.39	-0.580456	32.04113
28.400000000000002	-0.579956	11.86885
28.41	-0.579456	24.22909
28.42	-0.578956	19.97631
28.43	-0.578456	22.43746
28.44	-0.577956	24.72219
28.45	-0.577456	21.00261
28.46	-0.576956	16.93135
28.47	-0.576456	21.26316
28.48	-0.575956	30.14515
28.490000000000002	-0.575456	14.36325
28.5	-0.574956	25.12727
28.51	-0.574456	11.54447
28.52	-0.573956	29.80923
28.53	-0.573456	28.40907
28.54	-0.572956	26.97579
28.55	-0.572455	24.50249
28.560000000000002	-0.571955	26.41566
28.57	-0.571455	26.2894
28.580000000000002	-0.570955	25.47193
28.59	-0.570455	22.9587
28.6	-0.569955	31.34161
28.61	-0.569455	31.27409
28.62	-0.568955	19.28753
28.63	-0.568455	26.63339
28.64	-0.567955	21.48479
28.650000000000002	-0.567455	29.89986
28.66	-0.566955	10.65335
28.67	-0.566455	21.37968
28.68	-0.565955	25.67045
28.69	-0.565455	33.04994
28.7	-0.564955	20.53111
28.71	-0.564455	32.80378
28.72	-0.563955	22.12225
28.73	-0.563455	26.08506
28.740000000000002	-0.562955	21.48852
28.75	-0.562455	31.68261
28.76	-0.561955	17.47274
28.77	-0.561455	18.69847
28.78	-0.560955	21.18878
28.79	-0.560455	24.0185
28.8	-0.559955	12.56212
28.810000000000002	-0.559455	22.43244
28.82	-0.558955	28.95827
28.830000000000002	-0.558455	35.54093
28.84	-0.557955	22.10823
28.85	-0.557455	26.4948
28.86	-0.556955	28.01059
28.87	-0.556455	22.68759
28.88	-0.555955	29.51035
28.89	-0.555455	17.99524
28.900000000000002	-0.554955	17.5281
28.91	-0.554455	15.45713
28.92	-0.553955	29.75797
28.93	-0.553455	18.33658
28.94	-0.552955	21.68852
28.95	-0.552455	24.23125
28.96	-0.551955	22.71236
28.97	-0.551455	24.92743
28.98	-0.550955	19.29116
28.990000000000002	-0.550455	28.58228
29.0	-0.549955	22.44757
29.01	-0.549455	17.05597
29.02	-0.548955	29.88916
29.03	-0.548455	20.69824
29.04	-0.547955	32.37688
29.05	-0.547455	14.39142
29.060000000000002	-0.546955	31.41574
29.07	-0.546455	11.36887
29.080000000000002	-0.545955	24.59357
29.09	-0.545455	20.68563
29.1	-0.544955	29.69352
29.11	-0.544455	21.42614
29.12	-0.543955	33.83401
29.13	-0.543455	24.87368
29.14	-0.542955	10.20144
29.150000000000002	-0.542455	26.14365
29.16	-0.541955	20.3232
29.17	-0.541455	21.89355
29.18	-0.540955	24.09484
29.19	-0.540454	21.96321
29.2	-0.539955	22.66303
29.21	-0.539454	21.84876
29.22	-0.538954	24.46517
29.23	-0.538454	28.55319
29.240000000000002	-0.537954	33.1756
29.25	-0.537454	30.8769
29.26	-0.536954	27.18456
29.27	-0.536454	19.03751
29.28	-0.535954	41.46701
29.29	-0.535454	23.78859
29.3	-0.534954	34.79599
29.310000000000002	-0.534454	30.23917
29.32	-0.533954	35.29558
29.330000000000002	-0.533454	34.96319
29.34	-0.532954	25.61625
29.35	-0.532454	26.65622
29.36	-0.531954	29.07467
29.37	-0.531454	25.86476
29.38	-0.530954	22.95568
29.39	-0.530454	18.17823
29.400000000000002	-0.529954	29.34113
29.41	-0.529454	23.18872
29.42	-0.528954	23.5261
29.43	-0.528454	20.93671
29.44	-0.527954	35.06092
29.45	-0.527454	29.65147
29.46	-0.526954	21.61092
29.47	-0.526454	30.36288
29.48	-0.525954	23.6245
29.490000000000002	-0.525454	23.40398
29.5	-0.524954	16.4284
29.51	-0.524454	35.78209
29.52	-0.523954	25.55609
29.53	-0.523454	33.87614
29.54	-0.522954	24.26936
29.55	-0.522454	25.07411
29.560000000000002	-0.521954	25.08907
29.57	-0.521454	31.61378
29.580000000000002	-0.520954	14.02258
29.59	-0.520454	32.01137
29.6	-0.519954	24.07146
29.61	-0.519454	21.30875
29.62	-0.518954	28.51822
29.63	-0.518454	35.89157
29.64	-0.517954	12.20128
29.650000000000002	-0.517454	24.2215
29.66	-0.516954	31.37285
29.67	-0.516454	27.5935
29.68	-0.515954	28.7519
29.69	-0.515454	17.32362
29.7	-0.514954	12.85827
29.71	-0.514454	26.94236
29.72	-0.513954	25.58423
29.73	-0.513454	26.88041
29.740000000000002	-0.512954	20.05832
29.75	-0.512454	24.06308
29.76	-0.511954	23.72356
29.77	-0.511454	35.72837
29.78	-0.510954	26.36123
29.79	-0.510454	24.83434
29.8	-0.509954	23.22458
29.810000000000002	-0.509454	28.29808
29.82	-0.508954	19.05246
29.830000000000002	-0.508454	26.7451
29.84	-0.507953	20.40244
29.85	-0.507453	34.55424
29.86	-0.506953	29.01666
29.87	-0.506453	26.89398
29.88	-0.505953	29.72803
29.89	-0.505453	15.40243
29.900000000000002	-0.504953	24.88071
29.91	-0.504453	19.63204
29.92	-0.503953	30.42953
29.93	-0.503453	15.79735
29.94	-0.502953	28.80999
29.95	-0.502453	26.67109
29.96	-0.501953	23.97095
29.97	-0.501453	21.34712
29.98	-0.500953	33.75941
29.990000000000002	-0.500453	29.63677
30.0	-0.499953	33.96508
30.01	-0.499453	23.96697
30.02	-0.498953	15.3768
30.03	-0.498453	36.71687
30.04	-0.497953	17.63585
30.05	-0.497453	28.24857
30.060000000000002	-0.496953	20.76767
30.07	-0.496453	21.57481
30.080000000000002	-0.495953	29.32833
30.09	-0.495453	19.87652
30.1	-0.494953	28.1623
30.11	-0.494453	33.68926
30.12	-0.493953	22.30418
30.13	-0.493453	31.93018
30.14	-0.492953	19.20968
30.150000000000002	-0.492453	26.95183
30.16	-0.491953	30.90799
30.17	-0.491453	32.16443
30.18	-0.490953	34.95688
30.19	-0.490453	27.89201
30.2	-0.489953	24.62267
30.21	-0.489453	24.86255
30.22	-0.488953	29.79313
30.23	-0.488453	27.57638
30.240000000000002	-0.487953	26.66057
30.25	-0.487453	23.13427
30.26	-0.486953	18.68612
30.27	-0.486453	25.62339
30.28	-0.485953	23.6517
30.29	-0.485453	23.62163
30.3	-0.484953	19.10745
30.310000000000002	-0.484453	20.95399
30.32	-0.483953	22.68829
30.330000000000002	-0.483453	22.00115
30.34	-0.482953	27.53432
30.35	-0.482453	31.61066
30.36	-0.481953	36.25037
30.37	-0.481453	33.10224
30.38	-0.480953	23.09532
30.39	-0.480453	20.25371
30.400000000000002	-0.479953	18.95748
30.41	-0.479453	30.91071
30.42	-0.478953	33.3634
30.43	-0.478453	12.11977
30.44	-0.477953	36.62678
30.45	-0.477453	38.32988
30.46	-0.476953	27.51434
30.47	-0.476453	31.63268
30.48	-0.475952	29.18954
30.490000000000002	-0.475452	34.16138
30.5	-0.474952	29.90553
30.51	-0.474452	34.36596
30.52	-0.473952	22.50359
30.53	-0.473452	14.22103
30.54	-0.472952	30.53086
30.55	-0.472452	2.460332
30.560000000000002	-0.471952	27.92179
30.57	-0.471452	22.30401
30.580000000000002	-0.470952	19.98378
30.59	-0.470452	21.65639
30.6	-0.469952	14.73537
30.61	-0.469452	34.8475
30.62	-0.468952	17.55901
30.63	-0.468452	23.9127
30.64	-0.467952	15.10874
30.650000000000002	-0.467452	26.6019
30.66	-0.466952	24.00733
30.67	-0.466452	36.36945
30.68	-0.465952	23.97432
30.69	-0.465452	35.9367
30.7	-0.464952	21.16989
30.71	-0.464452	40.01581
30.72	-0.463952	40.64734
30.73	-0.463452	27.39304
30.740000000000002	-0.462952	27.02899
30.75	-0.462452	23.16597
30.76	-0.461952	10.11806
30.77	-0.461452	26.12562
30.78	-0.460952	31.49633
30.79	-0.460452	27.30212
30.8	-0.459952	20.51828
30.810000000000002	-0.459452	34.01146
30.82	-0.458952	27.19308
30.830000000000002	-0.458452	25.23965
30.84	-0.457952	28.63523
30.85	-0.457452	30.86506
30.86	-0.456952	20.69976
30.87	-0.456452	37.78354
30.88	-0.455952	21.26913
30.89	-0.455452	31.80751
30.900000000000002	-0.454952	23.4379
30.91	-0.454452	21.78751
30.92	-0.453952	33.17008
30.93	-0.453452	27.06131
30.94	-0.452952	24.99471
30.95	-0.452452	29.34742
30.96	-0.451952	18.84474
30.970000000000002	-0.451452	32.36592
30.98	-0.450952	30.56857
30.990000000000002	-0.450452	27.01456
31.0	-0.449952	32.48498
31.01	-0.449452	19.33636
31.02	-0.448952	20.62172
31.03	-0.448452	12.62346
31.04	-0.447952	33.40183
31.05	-0.447452	33.07224
31.060000000000002	-0.446952	26.42028
31.07	-0.446452	21.49479
31.080000000000002	-0.445952	32.56664
31.09	-0.445452	26.82067
31.1	-0.444952	23.22652
31.11	-0.444452	28.3989
31.12	-0.443952	21.16923
31.13	-0.443451	37.28236
31.14	-0.442951	26.70378
31.150000000000002	-0.442451	35.16415
31.16	-0.441951	22.98053
31.17	-0.441451	35.17077
31.18	-0.440951	25.96519
31.19	-0.440451	31.20931
31.2	-0.439951	34.59745
31.21	-0.439451	22.94922
31.220000000000002	-0.438951	27.65186
31.23	-0.438451	30.55405
31.240000000000002	-0.437951	25.61089
31.25	-0.437451	14.56547
31.26	-0.436951	22.69872
31.27	-0.436451	30.23375
31.28	-0.435951	22.50352
31.29	-0.435451	20.67255
31.3	-0.434951	25.03495
31.310000000000002	-0.434451	28.77728
31.32	-0.433951	24.12539
31.330000000000002	-0.433451	29.45647
31.34	-0.432951	35.16416
31.35	-0.432451	21.40946
31.36	-0.431951	17.21475
31.37	-0.431451	27.03195
31.38	-0.430951	19.88986
31.39	-0.430451	33.15508
31.400000000000002	-0.429951	28.17135
31.41	-0.429451	19.5001
31.42	-0.428951	20.91045
31.43	-0.428451	30.95562
31.44	-0.427951	32.06392
31.45	-0.427451	28.12399
31.46	-0.426951	25.48706
31.470000000000002	-0.426451	20.54468
31.48	-0.425951	24.64724
31.490000000000002	-0.425451	20.82971
31.5	-0.424951	28.02285
31.51	-0.424451	27.78755
31.52	-0.423951	29.77161
31.53	-0.423451	34.89969
31.54	-0.422951	29.90855
31.55	-0.422451	34.02938
31.560000000000002	-0.421951	24.84361
31.57	-0.421451	20.48045
31.580000000000002	-0.420951	21.74604
31.59	-0.420451	22.378
31.6	-0.419951	29.00907
31.61	-0.419451	25.4987
31.62	-0.418951	29.70638
31.63	-0.418451	31.12887
31.64	-0.417951	31.49215
31.650000000000002	-0.417451	27.66417
31.66	-0.416951	21.89704
31.67	-0.416451	28.25615
31.68	-0.415951	24.28664
31.69	-0.415451	25.99268
31.7	-0.414951	31.16578
31.71	-0.414451	31.71405
31.720000000000002	-0.413951	31.49153
31.73	-0.413451	25.06011
31.740000000000002	-0.412951	20.89905
31.75	-0.412451	26.07391
31.76	-0.411951	30.5126
31.77	-0.41145	35.11939
31.78	-0.41095	20.18059
31.79	-0.41045	26.27291
31.8	-0.40995	29.3357
31.810000000000002	-0.40945	37.85642
31.82	-0.40895	30.96144
31.830000000000002	-0.40845	25.49155
31.84	-0.40795	20.71441
31.85	-0.40745	37.85198
31.86	-0.40695	25.85586
31.87	-0.40645	24.20445
31.88	-0.40595	34.49004
31.89	-0.40545	27.69424
31.900000000000002	-0.40495	16.75486
31.91	-0.40445	24.84055
31.92	-0.40395	32.45036
31.93	-0.40345	24.32777
31.94	-0.40295	28.52042
31.95	-0.40245	30.44628
31.96	-0.40195	31.23475
31.970000000000002	-0.40145	24.126
31.98	-0.40095	23.01492
31.990000000000002	-0.40045	28.46013
